Título,ESTRUCTURA DE LA GENERACIÓN POR TECNOLOGÍAS_01-01-2017_31-12-2018,,,,,,,,,,,,,,,,,,,,,,,
Sistema eléctrico,Nacional,,,,,,,,,,,,,,,,,,,,,,,
Magnitudes,GWh,,,,,,,,,,,,,,,,,,,,,,,
Ciclo combinado,""3229.713911"",""1774.794254"",""1708.967145"",""1483.9400600000001"",""1873.502101"",""3394.960599"",""4000.88025"",""3770.345687"",""3445.411813"",""4178.05608"",""4887.878707999999"",""3317.336475"",""2519.734258"",""2214.076313"",""1548.3190379999999"",""1495.0459250000001"",""2262.766635"",""2451.8286869999997"",""2513.179578"",""2977.305828"",""2461.237901"",""2864.4576979999997"",""3527.1154309999997"",""3209.399903""
Hidroeólica,""1.068971"",""1.4358499999999998"",""2.122233"",""0.968504"",""1.475118"",""2.217806"",""3.109007"",""2.450308"",""2.337138"",""0.9712759999999999"",""0.790825"",""1.2860209999999999"",""2.257767"",""1.754305"",""1.5995219999999999"",""2.262646"",""2.0342029999999998"",""2.321804"",""3.716283"",""2.859321"",""2.165861"",""0.8733110000000001"",""0.900788"",""0.9097329999999999""
Eólica,""4812.548538"",""4928.506467"",""4724.369211"",""4196.146968"",""3465.99628"",""3192.372041"",""3387.354827"",""3343.9304509999997"",""2872.13241"",""3208.246349"",""3981.906256"",""5793.445763000001"",""5348.580395"",""4680.465501000001"",""7726.428209"",""4461.453843"",""3319.731904"",""2632.680233"",""2576.1891320000004"",""3132.684652"",""2458.498849"",""4321.986964"",""4559.010273"",""4363.778911""
Solar fotovoltaica,""476.155057"",""445.436885"",""717.348576"",""836.604703"",""872.9796339999999"",""881.515888"",""917.559596"",""819.231922"",""775.733923"",""682.149995"",""540.7315520000001"",""432.304962"",""444.542511"",""511.075981"",""591.497209"",""702.008961"",""813.590951"",""819.813107"",""935.32061"",""847.494726"",""722.200637"",""571.934076"",""376.48489"",""430.214766""
Solar térmica,""149.212081"",""88.740902"",""340.84468499999997"",""535.255478"",""607.898177"",""761.902153"",""812.880286"",""692.4351750000001"",""608.142655"",""398.793222"",""220.652322"",""131.195329"",""112.387517"",""229.808151"",""233.955943"",""325.935092"",""477.209634"",""551.292603"",""858.89833"",""688.557997"",""465.636985"",""292.493431"",""78.576117"",""109.574874""
Otras renovables,""327.460529"",""289.719825"",""269.56084999999996"",""232.816752"",""298.767361"",""302.616869"",""333.388938"",""316.02745400000003"",""309.49632199999996"",""309.764021"",""307.75329700000003"",""312.975664"",""296.331783"",""301.601468"",""271.633945"",""237.806487"",""291.745653"",""304.80107699999996"",""324.172961"",""317.406881"",""320.236339"",""297.768835"",""293.487149"",""300.446532""
Cogeneración,""2452.616587"",""2209.5645750000003"",""2394.489806"",""2235.4759369999997"",""2329.243548"",""2318.1374339999998"",""2401.133972"",""2261.146194"",""2275.769964"",""2396.314915"",""2444.6720800000003"",""2493.241691"",""2483.792116"",""2254.612914"",""2337.945855"",""2355.575946"",""2420.8842969999996"",""2407.025022"",""2440.166851"",""2364.810247"",""2410.766165"",""2522.6439410000003"",""2475.332175"",""2533.201711""
Residuos no renovables,""224.8531165"",""198.534402"",""220.0859675"",""187.774349"",""187.243578"",""225.843026"",""215.1095395"",""229.901473"",""228.7909735"",""242.892445"",""217.891779"",""229.06386600000002"",""234.5740625"",""209.150523"",""227.1195505"",""178.57420800000003"",""148.028147"",""190.54243100000002"",""214.466498"",""210.09084650000003"",""202.9046685"",""215.957163"",""199.092297"",""204.462391""
Residuos renovables,""72.7337595"",""63.647489"",""70.8668125"",""61.681896"",""45.922101000000005"",""81.467664"",""83.3707905"",""80.367904"",""77.9049315"",""80.609652"",""77.92410799999999"",""80.50897900000001"",""77.2660705"",""67.136117"",""77.6332725"",""77.872185"",""35.345674"",""65.936057"",""79.704863"",""81.1874285"",""78.6239085"",""81.018129"",""68.737116"",""83.614424""
Generación total,""25304.377052"",""20993.318285999998"",""21142.563109"",""19415.513129"",""20233.318169000002"",""22087.737512000003"",""22798.594935"",""21699.271915999998"",""20247.136274999997"",""21398.096681000003"",""22694.120562999997"",""24291.710492000002"",""22875.457098000003"",""21845.686317"",""24308.656679"",""20765.549651999998"",""20153.202954999997"",""19832.814200000004"",""21825.978740999995"",""22334.748746000005"",""21046.977537"",""22105.572254000002"",""22230.258014000003"",""21656.999845""
